,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
2080,300072,0.0,0.0,0.0,0.0,0.0,23.28,0.0,0.0,0.0,16.28,4.476,4209210.153864,3226521.810456
2081,300071,9.969,3.53,3.16,3.53,3.16,3.21,10401066.0,2.49423,34482686.0,-8.61,2.612,239507.495264,147202.566261
2082,300070,2.216,14.3,13.93,14.34,13.93,13.99,18685617.0,0.9321800000000001,263902890.0,17.875,2.46,4497917.54841,2866439.84484
2083,300069,1.915,11.71,11.32,11.8,11.32,11.49,1485300.0,1.60751,17176634.0,78.067,2.582,137007.0,108197.556812
2084,300068,-4.646,12.11,11.6,12.79,11.43,12.7,30622494.0,5.12549,359165393.0,25.766,1.705,1059496.836237,723517.963826
2085,300067,5.939,5.53,5.37,5.56,5.3,5.22,10381856.0,2.40199,56481173.0,41.926,2.556,401984.751504,239017.525621
2086,300066,2.326,3.52,3.42,3.55,3.37,3.44,3414370.0,0.35653,11846555.0,46.316,2.38,366091.708224,337103.400128
2087,300065,4.885,13.74,13.12,13.86,13.12,13.1,4759794.0,1.73686,64176049.0,47.379,4.01,497856.495528,376538.446926
2088,300064,-10.0,5.22,5.22,5.22,5.22,5.8,1279600.0,0.18935000000000002,6679512.0,27.244,0.902,629258.78259,352754.726958
2089,300063,1.493,3.4,3.32,3.43,3.28,3.35,5155112.0,1.25543,17377025.0,-8.076,1.292,246985.163,139612.17156
2090,300062,1.165,5.21,5.0,5.25,5.0,5.15,5242432.0,2.76874,27025229.0,-22.652,2.007,160468.0,98647.98955
2091,300061,10.01,10.66,9.95,10.66,9.85,9.69,2759034.0,1.37854,28460743.0,18.702,1.588,561567.786234,213351.423168
2092,300059,1.211,12.54,12.39,12.67,12.2,12.39,100399832.0,2.41731,1252135228.0,84.274,3.907,6480854.03691,5208331.759686
2093,300058,2.256,5.44,5.36,5.49,5.27,5.32,10730488.0,0.64549,57864355.0,54.4,1.9460000000000002,1187057.189568,904331.13232
2094,300057,-1.572,6.26,6.16,6.43,5.99,6.36,6454402.0,2.19457,39553543.0,34.567,1.146,275230.152906,184111.646812
2095,300056,5.508,7.47,7.1,7.65,6.7,7.08,18945696.0,8.28597,136502412.0,67.909,2.117,287961.360921,170800.022385
2096,300055,3.922,11.13,10.7,11.3,10.67,10.71,9159934.0,1.05873,99620987.0,31.53,1.639,962950.699095,962950.699095
2097,300054,-0.565,8.8,8.69,8.96,8.48,8.85,10474744.0,1.56867,90861145.0,25.143,2.323,845694.08176,587617.6196
2098,300053,2.32,12.35,11.88,12.46,11.73,12.07,8953200.0,1.81186,108513134.0,63.66,2.753,867165.39182,610267.24226
2099,300052,1.315,10.79,10.38,10.87,10.25,10.65,2864451.0,1.10085,30266803.0,56.789,3.667,281660.6494,280760.824903
2100,300051,0.731,8.27,8.22,8.36,7.89,8.21,4958674.0,2.02147,40598896.0,45.944,3.07,304013.11439,202863.696267
2101,300050,2.17,5.65,5.51,5.71,5.48,5.53,3166400.0,0.86684,17699639.0,26.905,1.129,316886.87067,206383.91868
2102,300049,0.0,0.0,0.0,0.0,0.0,13.35,0.0,0.0,0.0,49.444,2.509,351175.8885,304207.41387
2103,300048,2.066,2.47,2.42,2.5,2.37,2.42,6546806.0,0.6704800000000001,15951701.0,41.167,1.117,278255.591679,241179.717194
2104,300047,2.67,14.23,13.74,14.33,13.53,13.86,3602508.0,1.28638,50420695.0,33.881,2.009,567896.33278,398509.738384
2105,300046,1.902,11.25,11.04,11.48,10.83,11.04,4222870.0,1.9814500000000002,47066821.0,29.936,1.855,239760.0,239760.0
2106,300045,3.409,9.1,8.81,9.18,8.78,8.8,2752636.0,0.7512300000000001,24572076.0,61.905,3.207,560412.02217,333438.11956
2107,300044,2.937,6.66,6.46,6.71,6.43,6.47,8313632.0,1.8150300000000001,54584651.0,13.581,1.2530000000000001,518497.496154,305057.682954
2108,300043,1.253,4.04,3.98,4.06,3.91,3.99,8777509.0,0.9656300000000001,35021529.0,22.444,1.949,502656.154004,367235.016664
2109,300042,4.753,23.14,21.98,23.17,20.05,22.09,765100.0,0.6839200000000001,16939466.0,55.017,3.357,309150.4,258868.15188
2110,300041,1.812,8.99,8.83,9.03,8.78,8.83,2150100.0,0.81705,19141847.0,33.658,1.975,382715.458388,236576.364778
2111,300040,2.19,5.6,5.5,5.63,5.47,5.48,2275653.0,0.9770200000000001,12636940.0,19.31,1.018,193864.83424,130433.7832
2112,300039,2.873,5.73,5.6,5.77,5.51,5.57,5891928.0,0.81788,33300180.0,22.576999999999998,2.491,613965.9474,412784.534634
2113,300038,1.951,9.93,9.63,10.04,9.45,9.74,14904106.0,3.63518,145369410.0,6.594,0.417,1163624.333139,407125.99821
2114,300037,8.69,25.14,23.23,25.44,22.71,23.13,10583084.0,4.34117,257566905.0,33.52,3.754,953887.945152,612872.840244
2115,300036,6.554,18.21,17.08,18.38,17.06,17.09,8174812.0,2.4932,144531336.0,41.386,4.503,818607.545307,597076.734864
2116,300035,3.006,5.14,5.0,5.19,5.0,4.99,4760000.0,1.22011,24130778.0,55.628,2.317,266255.113812,200526.736732
2117,300034,3.767,9.09,8.71,9.14,8.6,8.76,3738850.0,0.8879300000000001,33172163.0,65.822,2.797,383812.671258,382756.019661
2118,300033,0.0,38.63,38.6,39.29,38.18,38.63,3675077.0,1.39152,142343242.0,28.615,7.565,2076748.8,1020237.147577
2119,300032,2.941,5.25,5.08,5.35,5.01,5.1,6146495.0,0.7786700000000001,32001052.0,-10.096,1.049,421664.0442,414412.66335
2120,300031,-0.93,12.78,12.65,12.84,12.44,12.9,1342900.0,0.5231300000000001,16972006.0,22.944,2.195,507069.358308,328066.339428
2121,300030,1.416,7.16,7.06,7.2,6.86,7.06,2921000.0,1.14832,20515277.0,179.0,2.308,221097.80354,182129.762732
2122,300029,3.077,5.36,5.16,5.38,5.13,5.2,1420472.0,0.7102400000000001,7449913.0,15.995,4.415,107200.0,107200.0
2123,300028,0.0,3.3,3.23,3.31,3.15,3.3,5847931.0,1.7001,18814361.0,-6.072,6.698,113513.4,113511.75891
2124,300027,1.792,6.25,6.13,6.31,6.0,6.14,33176133.0,1.7278,204791848.0,20.833,1.75,1734066.199375,1200088.248125
2125,300026,1.994,3.58,3.46,3.59,3.45,3.51,10323855.0,0.43125,36388702.0,23.867,1.655,1077957.615894,857034.165514
2126,300025,2.02,4.04,3.96,4.07,3.9,3.96,4427220.0,1.13682,17680056.0,-13.032,2.375,173126.347048,157333.846052
2127,300024,3.025,17.03,16.53,17.13,16.41,16.53,10858499.0,0.71738,181729717.0,61.458,4.445,2657088.067751,2577721.844035
2128,300023,-9.969,8.76,8.76,8.76,8.76,9.73,858400.0,0.6544700000000001,7519584.0,79.636,2.6,276909.5349,114895.14822
2129,300022,2.186,3.74,3.62,3.77,3.59,3.66,3904621.0,1.2159,14330627.0,-31.83,6.969,142209.90212,120102.21795
2130,300021,1.154,5.26,5.15,5.29,5.08,5.2,5842953.0,0.89668,30307862.0,32.875,2.9130000000000003,419411.721362,342750.707164
2131,300020,1.991,9.22,9.03,9.3,9.01,9.04,7039561.0,1.13787,64394044.0,43.905,1.913,604637.537292,570405.804346
2132,300019,2.95,6.63,6.5,6.63,6.37,6.44,1357600.0,0.50056,8848662.0,42.176,2.94,219387.993513,179817.067248
2133,300018,2.72,4.91,4.82,4.94,4.79,4.78,2326162.0,0.6724600000000001,11283352.0,23.381,1.587,237869.141176,169844.72163
2134,300017,1.969,9.84,9.62,9.95,9.58,9.65,31624748.0,1.9672800000000001,309800876.0,28.941,2.928,2394039.91176,1581812.374584
2135,300016,4.307,11.14,10.76,11.19,10.55,10.68,10757641.0,4.23676,117278437.0,30.944,3.308,363156.481614,282858.07383
2136,300015,8.333,32.24,29.99,32.3,29.92,29.76,20418192.0,1.11854,633858506.0,65.131,9.375,7685840.192056,5885189.524656
2137,300014,3.263,17.09,16.57,17.3,16.41,16.55,10762451.0,1.31368,180927028.0,36.362,4.5760000000000005,1462014.580003,1400114.832427
2138,300013,0.0,0.0,0.0,0.0,0.0,9.86,0.0,0.0,0.0,20.542,2.128,293622.33026,231376.12561
2139,300012,8.841,5.54,5.09,5.6,5.09,5.09,25465057.0,1.69232,137140428.0,69.25,3.725,918272.015556,833626.320654
2140,300011,1.964,6.23,6.12,6.27,6.03,6.11,2744172.0,0.61233,16940807.0,45.843,1.4020000000000001,348039.191101,279200.63353
2141,300010,1.587,11.52,11.21,11.82,10.95,11.34,9910065.0,1.54241,112464054.0,49.527,1.826,1005765.922944,740165.427072
2142,300009,6.285,17.25,16.16,17.42,16.02,16.23,11792595.0,1.8006000000000002,198066047.0,44.231,7.065,1720642.582725,1129748.272875
2143,300008,0.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0,0.0,28.129,1.74,461767.784985,289702.840167
2144,300007,3.575,11.88,11.49,11.95,11.49,11.47,3275199.0,1.4433500000000001,38426579.0,31.263,2.452,348111.093528,269576.19612
2145,300006,2.018,4.55,4.41,4.57,4.41,4.46,3855926.0,0.6585000000000001,17335707.0,66.912,2.159,369569.748275,266432.5209
2146,300005,0.243,4.13,4.1,4.15,4.01,4.12,14341726.0,2.16576,58514474.0,-43.382,1.435,368104.382352,273490.37177
2147,300004,1.116,4.53,4.42,4.56,4.33,4.48,8261737.0,1.80565,36854908.0,75.5,0.742,230676.174384,207270.25872
2148,300003,2.011,34.5,33.4,34.88,32.2,33.82,28748086.0,2.04291,951461488.0,68.276,9.953,6146702.57745,4854883.7253
2149,300002,-1.442,4.1,4.09,4.15,3.88,4.16,32725185.0,2.32354,132402959.0,67.213,1.5779999999999998,804047.71344,577452.47142
2150,300001,-0.261,11.46,11.49,11.58,11.19,11.49,1830151.0,0.21124,20929319.0,40.929,3.774,1143215.30595,992888.212746
2151,002931,3.55,42.3,40.9,42.77,40.52,40.85,2713139.0,12.21035,112840102.0,58.75,8.167,375962.4,93990.6
2152,002930,3.522,43.79,42.5,44.82,42.0,42.3,16016527.0,26.32998,692580747.0,85.863,6.282,1065402.90538,266374.57
2153,002929,2.472,38.96,37.1,39.39,37.1,38.02,4026684.0,7.29649,153563272.0,26.869,3.462,860027.767912,215006.9936
2154,002928,1.999,31.12,30.33,31.59,29.76,30.51,3395710.0,8.38447,103829220.0,29.923000000000002,6.223,1246356.0,126036.0
2155,002927,9.994,38.41,35.9,38.41,35.89,34.92,3730235.0,12.2363,140513955.0,38.798,5.235,468371.54,117092.885
2156,002926,0.814,9.91,9.79,9.98,9.57,9.83,15885806.0,3.02587,155809469.0,20.224,1.454,2601375.0,520275.0
2157,002925,10.006,52.55,47.7,52.55,47.21,47.77,8786825.0,11.71577,441101278.0,20.29,6.96,2391865.8,394125.0
2158,002923,5.263,30.8,29.08,31.3,29.08,29.26,1423785.0,4.745950000000001,42448716.0,25.455,3.605,369600.0,92400.0
2159,002922,3.558,22.41,21.36,22.76,21.36,21.64,2157343.0,6.5374,47337527.0,28.367,3.364,295796.032875,73953.0
2160,002921,5.97,32.66,30.83,33.3,30.68,30.82,3497953.0,17.48976,111476465.0,41.342,3.9530000000000003,261280.0,65320.0
2161,002920,2.223,30.35,29.69,30.69,29.5,29.69,2320500.0,2.3205,69905339.0,22.153,4.302,1669250.0,303500.0
2162,002919,5.6,38.47,35.95,39.21,35.38,36.43,8781042.0,43.12889,330683471.0,48.696,5.735,313237.47401,78324.92
2163,002918,0.615,24.54,23.71,24.8,23.46,24.39,2415162.0,4.08346,58317266.0,9.624,1.71,580567.32,145141.83
2164,002917,5.186,36.1,32.13,36.72,31.13,34.32,12485099.0,44.16377,421261962.0,48.784,6.92,408146.6,102054.7
2165,002916,2.3,61.82,60.11,62.49,59.66,60.43,3404534.0,4.86362,207534952.0,29.023,5.27,1730960.0,432740.0
2166,002915,1.183,37.62,38.4,38.79,34.53,37.18,8447752.0,30.17054,316371527.0,69.667,9.194,421344.0,105336.0
2167,002913,-2.997,42.08,39.53,42.88,39.19,43.38,7981016.0,22.16149,325007654.0,26.974,3.019,606170.816,151542.704
2168,002912,4.446,83.87,79.8,84.33,78.62,80.3,1626357.0,6.08667,132579773.0,32.634,4.898,895060.64,224100.64
2169,002911,2.083,22.05,21.3,22.18,21.22,21.6,2018709.0,3.6048400000000003,44002879.0,31.957,4.957,1225980.0,123480.0
2170,002910,2.486,20.61,19.66,20.82,19.58,20.11,5608864.0,11.97452,113292459.0,44.804,3.371,386107.74,96537.24
2171,002909,9.988,17.73,16.88,17.73,16.84,16.12,7018269.0,16.71016,120800391.0,36.938,4.405,297864.0,74466.0
2172,002908,2.916,34.23,32.07,34.6,31.0,33.26,5272589.0,15.8146,172933748.0,62.819,7.226,456422.82,114122.82
2173,002907,3.764,28.67,27.5,28.98,26.01,27.63,2273985.0,5.67645,62586755.0,93.877,15.305,1146972.02,114852.02
2174,002906,1.035,18.55,18.0,18.84,17.75,18.36,5601665.0,7.66302,102912443.0,27.279,2.51,877600.5,135600.5
2175,002905,3.404,36.45,35.05,36.7,35.05,35.25,1968560.0,4.68705,70721970.0,22.925,3.152,612360.0,153090.0
2176,002903,2.242,36.49,32.12,37.39,32.12,35.69,10521575.0,28.05753,364554402.0,36.49,5.832,547350.0,136837.5
2177,002902,2.388,29.15,28.46,29.32,28.0,28.47,1971937.0,5.63411,56487039.0,41.056,3.871,408100.0,102025.0
2178,002901,3.386,34.5,33.37,34.77,33.0,33.37,1293515.0,3.22592,43584345.0,43.125,10.651,1380345.0,138336.72
2179,002900,2.282,17.93,17.21,18.22,17.18,17.53,3806340.0,4.80902,67290247.0,16.915,1.995,567663.88965,141916.03965
2180,002899,2.553,20.49,19.8,20.69,19.21,19.98,1854623.0,6.18208,37173055.0,24.106,2.568,245880.0,61470.0
2181,002898,1.506,20.89,20.9,21.19,20.31,20.58,2825961.0,7.0649,58926401.0,42.1,5.354,334240.0,83560.0
2182,002897,1.736,22.85,21.6,23.14,21.41,22.46,5629445.0,13.19236,124774133.0,21.157,2.185,389985.52,97505.52
2183,002896,10.011,48.24,44.13,48.24,43.76,43.85,4858476.0,24.29238,226655250.0,53.6,7.089,385920.0,96480.0
2184,002895,4.002,21.31,20.24,21.64,20.24,20.49,2310494.0,5.77479,48396950.0,59.625,4.586,867493.873,85261.31
2185,002893,1.715,26.1,24.7,26.35,24.69,25.66,2783445.0,9.27815,70849457.0,48.333,4.612,313200.0,78300.0
2186,002892,2.687,29.04,28.29,29.45,27.66,28.28,845913.0,4.80632,24246030.0,31.912,4.221,242774.4,51110.4
2187,002891,3.49,34.1,32.95,34.35,32.17,32.95,907149.0,3.6286,30385824.0,38.75,4.879,341000.0,85250.0
2188,002890,1.645,28.43,27.24,28.66,27.24,27.97,794600.0,4.76665,22342512.0,40.614,3.696,189542.81,47392.81
2189,002889,4.955,34.95,33.1,35.42,32.61,33.3,6768857.0,19.60283,232376236.0,34.95,3.577,482664.494355,120682.35
2190,002888,1.703,20.31,19.06,20.5,18.53,19.97,2674079.0,8.57902,52204049.0,43.213,3.84,253217.7684,63306.27
2191,002887,2.286,28.64,28.01,28.97,27.25,28.0,1177466.0,2.94367,32987334.0,10.973,1.373,458240.0,114560.0
2192,002886,-2.218,22.92,21.11,23.41,21.1,23.44,6969511.0,23.69615,152880576.0,38.847,2.825,269647.497,67412.304
2193,002885,1.401,28.96,25.7,29.28,25.7,28.56,12780141.0,42.60047,345645785.0,34.892,3.456,347520.0,86880.0
2194,002884,2.774,45.2,44.21,45.48,43.75,43.98,287633.0,1.48494,12839442.0,15.86,2.815,350164.4,87552.4
2195,002883,5.252,42.89,40.95,43.38,40.75,40.75,510500.0,2.63334,21342864.0,40.848,5.836,232224.9027,83146.76845
2196,002882,2.008,12.19,11.51,12.32,11.51,11.95,3236570.0,4.04571,38634034.0,24.671,3.613,518075.0,97520.0
2197,002881,1.74,19.3,18.36,19.49,18.07,18.97,4221492.0,9.31095,79809060.0,32.167,4.088,349984.27,87504.27
2198,002880,2.757,43.98,42.35,44.31,42.35,42.8,447400.0,1.65704,19480956.0,26.817,3.868,474984.0,118746.0
2199,002879,1.874,17.4,16.61,17.6,16.42,17.08,2707563.0,5.52564,46106383.0,16.893,1.689,336007.2936,85260.0
2200,002878,1.659,23.29,21.93,23.39,21.17,22.91,3717120.0,10.18495,81812334.0,21.972,3.296,303303.36429,84999.642813
2201,002877,4.382,20.01,18.18,20.16,18.18,19.17,4669790.0,8.98866,91226714.0,45.477,4.102,415823.808,103955.952
2202,002876,0.5,48.24,48.3,48.89,46.03,48.0,495600.0,0.9062,23415979.0,41.948,4.33,385920.0,263823.20928
2203,002875,0.467,15.06,14.6,15.45,14.59,14.99,2630052.0,6.76515,39240593.0,19.558,1.887,198971.40978,58548.009
2204,002873,4.416,42.8,40.86,43.0,40.86,40.99,707200.0,1.83912,29679075.0,39.944,4.609,294806.4,164579.84152
2205,002872,0.0,0.0,0.0,0.0,0.0,31.05,0.0,0.0,0.0,23.702,2.059,658260.0,436082.96079
2206,002871,2.571,19.15,18.61,19.28,18.33,18.67,2643450.0,9.14689,49710252.0,19.15,2.304,221374.0,55343.5
2207,002870,-0.618,20.89,20.12,21.07,20.12,21.02,1507710.0,3.758,30945402.0,29.014,2.844,232134.6936,83810.68
2208,002869,1.389,27.0,26.0,27.21,25.63,26.63,1611381.0,3.5450600000000003,42539479.0,31.765,3.089,318060.0,122726.5506
2209,002868,2.695,18.67,18.21,18.74,18.07,18.18,494700.0,1.28627,9097398.0,23.936,3.137,224040.0,71804.82
2210,002867,3.52,32.35,31.49,32.37,31.01,31.25,1347704.0,0.8264300000000001,42763753.0,24.695,4.433,1570202.6825,527551.096155
2211,002866,0.0,0.0,0.0,0.0,0.0,27.97,0.0,0.0,0.0,47.407,4.377,401723.8799,132652.4799
2212,002865,2.44,19.73,19.0,19.85,18.7,19.26,2712208.0,7.11866,52780762.0,32.344,2.755,240074.64,75171.3
2213,002864,3.837,44.65,42.5,45.19,42.11,43.0,2718574.0,12.54533,118991576.0,68.692,6.8469999999999995,386981.55,96756.55
2214,002863,1.455,7.67,7.33,7.74,7.15,7.56,5714789.0,3.07606,42795470.0,25.567,1.842,288813.85,142495.4076
2215,002862,3.846,19.98,19.18,20.19,18.9,19.24,412800.0,1.4443700000000002,8094960.0,33.864,2.925,159840.0,57102.84
2216,002861,-0.451,24.28,24.0,24.4,22.8,24.39,2888420.0,5.4381,68045316.0,31.947,2.851,297911.7152,128962.0667
2217,002860,0.85,18.98,18.8,19.22,18.3,18.82,850460.0,1.7967300000000002,16076318.0,15.063,2.186,216311.30196,89839.501154
2218,002859,4.234,35.45,34.01,35.9,33.72,34.01,1307740.0,1.20571,45355536.0,44.873,6.587,906456.5,384498.686885
2219,002858,1.609,15.79,15.15,15.98,15.08,15.54,1729000.0,2.80431,26846917.0,22.884,2.509,199459.28,97353.245
2220,002857,2.766,11.89,11.29,11.93,11.29,11.57,857300.0,1.7605300000000002,10011180.0,27.023,2.245,152192.0,57899.131417
2221,002856,0.0,0.0,0.0,0.0,0.0,26.47,0.0,0.0,0.0,58.822,4.082,321896.376,80489.976
2222,002855,2.519,9.36,8.95,9.48,8.9,9.13,965426.0,1.15759,8875974.0,40.696,1.873,224640.0,78062.4
2223,002853,3.302,23.15,22.0,23.3,21.7,22.41,1530500.0,2.87425,34679306.0,34.552,3.892,359615.5725,123270.55993
2224,002852,1.842,15.48,15.02,15.6,14.8,15.2,2894300.0,2.30802,44061685.0,12.9,1.334,447372.0,194121.744912
2225,002851,0.0,0.0,0.0,0.0,0.0,27.28,0.0,0.0,0.0,39.692,3.694,739285.87216,342178.826088
2226,002850,0.561,26.91,26.73,27.1,25.92,26.76,1704112.0,1.83439,45273358.0,21.702,1.654,565110.0,249988.873212
2227,002849,4.008,16.35,15.78,16.45,15.4,15.72,1704454.0,2.9649400000000004,27030706.0,25.547,2.5220000000000002,212550.08175,93991.0815
2228,002848,3.522,12.64,12.22,12.75,12.22,12.21,3174691.0,3.62212,39756254.0,135.187,3.3890000000000002,211277.6,110786.2504
2229,002847,2.775,32.22,31.65,32.58,31.09,31.35,4902786.0,13.88868,156827826.0,59.667,6.422,399528.0,113738.462316
2230,002846,3.004,13.03,13.0,13.1,12.58,12.65,1818580.0,3.60829,23348230.0,54.292,4.733,253620.0896,65671.2
2231,002845,3.166,20.2,19.62,20.4,19.59,19.58,1434031.0,2.29814,28595045.0,26.234,4.017,409631.69536,126047.394
2232,002843,1.846,14.9,14.65,14.98,14.45,14.63,784369.0,0.9337700000000001,11597514.0,40.27,3.355,211125.55,125160.0
2233,002842,0.0,19.39,19.0,19.48,18.88,19.39,815240.0,1.13504,15650762.0,27.7,2.443,329630.0,139268.675
2234,002841,1.27,55.03,54.36,55.18,53.53,54.34,650257.0,1.00348,35590901.0,31.994,8.377,3581682.58,356593.73964
2235,002840,-1.288,51.33,52.0,52.99,51.07,52.0,3690554.0,3.77264,191922941.0,75.485,7.535,917096.1711,502130.858916
2236,002839,1.34,6.05,5.94,6.07,5.91,5.97,20755403.0,2.47208,124321089.0,14.07,1.263,1093553.632325,507952.83088
2237,002838,-0.314,19.06,19.1,19.39,18.84,19.12,420500.0,0.5583800000000001,8000794.0,25.757,2.768,480312.0,143535.820536
2238,002837,3.708,16.78,16.2,16.98,16.01,16.18,1648822.0,2.41138,27207879.0,39.023,5.072,360918.719462,114736.121058
2239,002836,3.434,15.36,14.85,15.48,14.12,14.85,1234606.0,2.19026,18575445.0,51.2,5.652,245760.0,86581.248
2240,002835,3.535,8.2,7.8,8.27,7.8,7.92,1210708.0,1.42171,9697133.0,91.111,2.759,177120.0,69829.90112
2241,002833,1.729,55.88,54.93,55.98,54.08,54.93,549645.0,1.03002,30210003.0,31.931,7.453,756067.576,298189.65
2242,002832,-1.603,37.44,37.22,38.0,35.61,38.05,929013.0,1.17598,34379193.0,22.154,2.614,678933.216,295772.256
2243,002831,-1.164,50.09,50.29,50.55,49.02,50.68,572000.0,0.47868000000000005,28637031.0,21.501,3.916,2003650.09,598547.4496
2244,002830,2.25,21.81,21.33,22.4,20.52,21.33,5501541.0,13.80909,116855691.0,55.923,4.928,290814.54,86891.04
2245,002829,5.387,30.52,29.83,31.8,28.25,28.96,11309018.0,18.34963,339145280.0,74.439,6.189,489003.0376,188097.082572
2246,002828,2.513,15.5,15.05,15.65,14.94,15.12,6986379.0,7.08436,107052952.0,25.833,2.094,315593.95,152856.35
2247,002827,3.458,14.36,14.0,14.5,13.81,13.88,1032240.0,1.63467,14535933.0,23.933,3.225,264224.0,90678.374
2248,002826,4.227,15.04,14.6,15.12,14.44,14.43,2358200.0,2.3393100000000002,35076180.0,47.0,4.673,285338.88,151614.72064
2249,002825,2.602,20.9,20.6,20.98,20.38,20.37,417109.0,1.42694,8637654.0,58.056,3.65,209422.0755,61092.8109
2250,002824,1.554,12.42,12.19,12.43,11.7,12.23,1078215.0,1.45617,12916307.0,33.577,3.001,223560.0,91963.49256
2251,002823,1.079,13.12,12.97,13.24,12.7,12.98,1459376.0,1.4610400000000001,18943840.0,24.755,3.247,382359.422944,131050.181408
2252,002822,1.706,5.96,5.76,5.98,5.75,5.86,2506480.0,0.8189500000000001,14710069.0,22.074,1.7309999999999999,357600.0,182411.76
2253,002821,2.671,85.32,82.87,85.63,82.11,83.1,1313240.0,1.08588,109885478.0,56.503,9.255,1963236.287592,1031845.23432
2254,002820,2.686,14.53,14.2,14.66,13.72,14.15,2885725.0,2.39185,41401549.0,20.181,1.742,297574.4,175301.663146
2255,002819,0.0,0.0,0.0,0.0,0.0,28.53,0.0,0.0,0.0,141.729,7.381,323359.02,126135.788949
2256,002818,2.079,26.51,25.71,26.58,25.5,25.97,2581230.0,2.8204000000000002,67119986.0,17.912,2.6390000000000002,1179862.013,242619.52
2257,002817,1.252,22.65,22.37,22.8,20.13,22.37,472539.0,1.13755,10383106.0,41.944,2.901,196307.55,94088.1
2258,002816,2.701,14.07,13.84,14.1,13.11,13.7,1078526.0,1.88226,14901547.0,87.938,2.7039999999999997,140700.0,80620.475292
2259,002815,2.615,14.52,14.12,14.58,14.01,14.15,2439786.0,1.12764,34950931.0,13.411,2.387,1204802.808,314156.49144
2260,002813,3.739,40.23,38.1,41.28,38.07,38.78,8408980.0,28.02993,336666212.0,201.15,7.259,482760.0,120690.0
2261,002812,4.058,46.41,44.5,46.7,42.0,44.6,1084902.0,0.8627600000000001,48166673.0,40.357,4.141,1266528.9,583593.2193
2262,002811,1.124,16.19,15.49,16.3,15.49,16.01,738100.0,1.64022,11808912.0,26.983,2.201,291420.0,72855.0
2263,002810,-9.976,18.68,18.68,18.68,18.68,20.75,462100.0,0.90324,8632028.0,38.539,2.607,185342.96,95567.147124
2264,002809,0.1,19.94,20.0,20.14,19.3,19.92,1094400.0,1.81925,21734782.0,29.761,2.559,249328.763,119952.40995
2265,002808,1.416,10.03,9.28,10.06,9.28,9.89,756520.0,0.8613500000000001,7468913.0,63.082,3.541,192576.0,88093.393712
2266,002807,1.115,5.44,5.35,5.47,5.34,5.38,6459865.0,0.89934,34917492.0,11.893,1.026,961440.764768,390751.57968
2267,002806,1.98,32.45,31.8,32.98,30.3,31.82,6641062.0,11.82491,210444282.0,154.524,11.395,444906.0495,182244.473125
2268,002805,2.201,21.36,20.73,21.58,20.49,20.9,1693800.0,3.17272,35739233.0,54.769,3.585,207007.8768,114033.1368
2269,002803,5.378,31.35,28.86,31.36,27.62,29.75,802796.0,1.7452100000000002,23542873.0,45.435,8.308,363660.0,144210.0
2270,002802,3.33,23.89,23.13,23.99,23.13,23.12,721450.0,1.9820900000000001,17032883.0,35.657,4.167,258848.15,86955.720264
2271,002801,0.289,27.74,27.8,27.99,26.15,27.66,921300.0,3.12942,25020060.0,30.484,3.826,327763.357,81666.56
2272,002800,0.0,22.96,22.21,23.06,22.2,22.96,908453.0,2.61268,20490545.0,41.745,3.923,171465.28,79833.9864
2273,002799,4.161,15.02,13.55,15.5,13.55,14.42,4059336.0,5.2804400000000005,58963578.0,100.133,4.285,225300.0,115466.25
2274,002798,1.743,31.52,30.38,31.86,30.35,30.98,748545.0,1.37171,23481291.0,50.032,1.463,714623.807152,172005.818848
2275,002797,0.741,6.8,6.7,6.88,6.51,6.75,61134721.0,3.18667,411681211.0,56.667,2.6710000000000003,2381632.0,1304545.32952
2276,002796,-0.702,26.87,25.79,27.18,25.22,27.06,2676000.0,8.94931,69820258.0,83.969,2.339,275434.919821,80346.00225
2277,002795,4.235,20.43,20.12,20.68,19.61,19.6,7738846.0,12.13937,156115048.0,70.448,6.545,408600.0,130241.25
2278,002793,2.578,13.53,13.1,13.66,13.03,13.19,1563005.0,2.42364,20855764.0,23.328,3.5869999999999997,270600.0,87255.1053
2279,002792,-0.531,26.21,26.15,26.4,25.71,26.35,1437550.0,2.0329,37425423.0,53.49,3.114,591706.476,185342.172437
2280,002791,0.164,12.21,12.19,12.31,11.95,12.19,452650.0,0.5631,5498876.0,20.695,1.518,392600.34,98150.085
2281,002790,1.224,10.75,10.6,10.81,10.37,10.62,803840.0,1.256,8523761.0,10.75,1.168,275200.0,68800.0
2282,002789,1.806,35.52,34.69,35.88,34.0,34.89,812800.0,2.10594,28408266.0,31.434,2.41,288422.4,137091.67776
2283,002788,2.155,15.64,15.2,15.74,15.09,15.31,1549052.0,1.4664700000000002,23993889.0,15.333,1.332,300684.0048,165206.904332
2284,002787,4.49,10.24,9.83,10.37,9.82,9.8,2534280.0,2.44854,25526806.0,31.03,2.894,295034.88,105985.673216
2285,002786,1.789,6.26,6.15,6.3,6.02,6.15,1242384.0,0.9086700000000001,7697226.0,36.824,2.197,238656.24,85589.85
2286,002785,-2.71,10.41,10.65,10.65,10.26,10.7,2406700.0,2.48406,25054369.0,-347.0,3.222,208200.0,100857.913764
