,code,mbrg2018_1,nprg2018_1,nav2018_1,targ2018_1,epsg2018_1,seg2018_1,mbrg2017_2,nprg2017_2,nav2017_2,targ2017_2,epsg2017_2,seg2017_2,mbrg2017_3,nprg2017_3,nav2017_3,targ2017_3,epsg2017_3,seg2017_3,mbrg2017_4,nprg2017_4,nav2017_4,targ2017_4,epsg2017_4,seg2017_4,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
81,300492,8.6714,575.3729,5.2047,9.406,100.0,5.892,-4.7543,12.745999999999999,4.8215,4.2824,0.0,5.8906,-3.1064,-2.7915,4.5304,5.9122,-7.2976,5.4264,-4.931,3.9571,4.6622,13.0666,4.1667,5.5251,2.067,22.71,22.3,22.98,21.8,22.25,546500.0,2.2125500000000002,12176562.0,90.84,5.976,188947.2,56093.7
82,600609,9.8206,551.7080000000001,89.7037,-52.6163,-138.7755,1025.0887,10.1891,-601.6499,-67.6812,12.9065,672.5,-209.5032,17.3533,-457.6354,-76.3782,14.7607,615.625,-307.2134,20.1821,50580.3461,30.0687,-47.6768,-148.4211,279.4241,9.95,4.42,4.02,4.42,3.95,4.02,12840411.0,1.17514,54487800.0,48.043,16.37,482958.872344,482958.872344
83,002001,148.0034,549.2603,86.0603,64.1907,461.9048,86.1125,13.261,9.3799,8.7391,13.1293,14.8936,8.7036,19.5709,1.7986,7.7312,9.4514,6.4103,7.9673,32.766999999999996,39.8583,72.9988,59.3532,42.7273,73.1077,3.58,16.49,16.01,16.55,15.98,15.92,23954742.0,1.31322,390861159.0,10.503,1.35,3543144.1327,3007967.879289
84,000718,42.6915,546.2719999999999,8.8389,-9.8174,544.6043,10.2875,-8.3826,3.3052,-14.369000000000002,-18.1825,2.807,-20.8015,-29.8747,-33.2327,5.6111,-17.9359,-33.2075,2.4894,-30.0556,0.7928,10.0183,-7.024,7.1388,7.4324,0.798,3.79,3.73,3.85,3.72,3.76,6388386.0,0.27909,24204412.0,10.021,1.373,1150127.189536,867542.612939
85,002709,14.9531,540.2955,62.551,62.5879,505.0,67.2997,16.7579,-8.8533,35.5203,48.7009,-8.7137,28.8937,13.9587,-12.5636,69.9814,69.8346,-14.1414,64.1224,11.9775,-23.8062,61.8651,58.0778,-25.2033,55.909,1.936,38.44,37.5,38.85,37.11,37.71,3158537.0,1.76022,120045555.0,41.783,4.614,1305682.027604,689766.498944
86,600789,38.4594,531.6452,53.7063,45.2792,465.2174,56.4577,2.9076,166.0681,2.3368,18.4844,200.0,1.9913,3.8703,129.798,2.21,18.1864,102.7027,1.7663,3.7395,336.9455,5.8942,24.506,300.0,5.5304,1.708,8.93,8.63,9.0,8.55,8.78,14643073.0,2.51783,128940150.0,44.65,2.068,604650.117828,519346.899175
87,300409,437.6404,530.8061,72.1791,144.3436,275.0,28.913,36.9223,53.9459,50.6116,110.5299,45.4545,8.4623,96.3909,67.0959,48.0496,99.499,33.3333,9.3836,110.9894,99.4659,52.1074,103.3914,51.0638,12.1202,-2.706,36.68,37.5,38.2,35.35,37.7,4690503.0,3.57271,172403179.0,51.662,5.651,788620.0,481560.261168
88,000631,14.2241,519.6059,14.5143,-17.8101,433.3333,14.655,48.0308,27.3905,4.0318,-0.4771,9.0909,3.5781,104.845,125.6907,8.4935,-14.3909,116.6667,8.6342,83.7994,109.7915,8.9368,-17.7172,93.75,9.1126,-0.576,3.45,3.41,3.49,3.38,3.47,4682024.0,0.19248,16049526.0,11.129,1.296,839219.11296,839219.11296
89,600387,112.3834,505.7817,98.0206,28.8086,214.2857,115.5424,17.1868,,-0.6705,-6.5011,-101.875,0.3466,9.6349,,-13.3122,-9.9406,12400.0,-8.0819,,,,,,,-1.122,8.81,8.65,8.87,8.3,8.91,8107084.0,2.10186,69959315.0,25.171,1.564,410310.300784,339810.51
90,000673,67.0554,504.5969,-8.0858,15.8516,608.4337,-3.1785,67.4386,88.6741,18.527,28.2286,-21.4106,8.0261,12.9231,-52.6233,7.6794,13.7611,-78.8831,3.2329,-16.7701,-18.006,-5.7549,16.3798,-38.2628,-6.9165,0.0,0.0,0.0,0.0,0.0,18.34,0.0,0.0,0.0,132.323,6.442,1451703.510628,765367.18167
91,002499,-48.0791,498.6273,1.7719,20.881999999999998,411.4943,8.4728,432.9263,160.2704,5.415,133.1394,166.5509,6.5416,305.4238,155.4209,-0.1154,96.2286,151.9874,6.5076,171.5464,107.617,-1.025,52.6783,120.0,5.6356,9.958,10.49,9.53,10.49,9.48,9.54,4339321.0,2.65842,44190390.0,47.682,2.583,198261.0,171227.566121
92,601028,31.3046,497.7186,3.946,-11.7486,400.0,4.0715,-12.0355,-100.9624,-26.1506,-10.3353,-100.75,-25.6085,-29.7748,,-12.9389,-20.9682,-123.6842,-12.2125,,,,,,,-0.774,5.13,4.89,5.2,4.89,5.17,2242599.0,0.2864,11311111.0,50.393,1.98,401692.21488,401692.21488
94,300554,250.9424,496.4508,130.9075,110.4893,347.2542,130.9075,36.8929,40.6638,,,26.5982,,46.2249,55.2624,,,31.0038,,82.1605,127.1442,111.7681,82.1548,85.8568,111.7681,6.667,35.2,33.01,35.88,32.7,33.0,1961806.0,4.21086,67048861.0,19.481,3.48,329472.0,163994.072
95,000981,136.8081,494.2878,103.1452,44.0374,550.8876,113.6754,6.6934,65.3547,66.9253,19.1886,9.0,61.3188,-6.9865,20.4775,67.0935,15.352,-14.2857,57.1996,57.6528,132.8451,182.0146,74.4468,100.0,216.392,-9.747,7.13,7.11,7.25,7.11,7.9,41834278.0,1.62506,297499664.0,17.825,1.564,2871956.785866,1835487.0228
96,002013,18.8578,493.8408,21.1225,10.4212,58.8235,13.8635,18.1977,40.0447,11.9681,1.2174,-20.904,7.5615,19.9061,33.0613,12.0494,11.9805,-13.3333,7.627000000000001,8.4547,1.7672,21.0609,10.7514,-35.1351,13.809000000000001,3.352,7.4,7.16,7.42,7.11,7.16,12203268.0,0.38832000000000005,88917184.0,30.833,2.084,2670388.6679,2325497.26084
97,300401,171.6562,493.5483,83.5071,77.994,481.8182,83.5071,46.4047,378.0113,12.9873,7.8229999999999995,355.5556,12.9873,39.0608,287.4205,15.1141,9.9619,280.0,15.1141,27.5833,197.9096,70.1178,59.0195,200.0,70.1178,5.0,21.0,20.23,21.2,20.23,20.0,9023572.0,2.09876,187273341.0,29.167,2.87,1006505.4615,902888.7
98,300462,15.9689,486.6592,10.3926,8.8425,566.6667,10.4748,49.4094,-30.5062,5.9227,9.85,-30.0,5.8744,11.8123,-35.3104,4.9673,5.6188,-35.7143,4.7957,12.850999999999999,-8.9706,6.4912,10.1494,-5.7143,6.4403,6.223,24.75,23.56,24.89,23.5,23.3,2841468.0,3.67246,68740847.0,75.0,5.537,340956.0,191496.69
99,002023,0.9568,475.9401,-5.1868,7.3742,229.1667,-5.501,-12.3129,-61.261,8.6524,17.6027,-57.1429,8.752,0.7921,-22.1165,-3.2905,6.3936,1.3913,-4.3260000000000005,-13.8802,-45.5076,-4.033,5.414,0.0,-4.1436,1.701,11.96,11.45,12.04,11.2,11.76,31755770.0,4.81673,370035795.0,239.2,2.591,905122.039588,788499.498332
100,002061,326.586,460.8886,125.9829,327.2834,139.5833,118.6187,34.3919,1121.6382,76.6549,-6.7325,966.6667,76.6549,32.1538,607.0037,79.926,-6.7606,564.0,79.926,469.5746,1630.9254,244.9194,444.7515,625.0,236.7163,2.751,9.71,9.43,9.8,9.32,9.45,6673905.0,1.19298,64264375.0,11.161,2.222,1267384.532748,543208.525405
101,000862,8.8177,443.9457,-6.5692,-7.2693,386.8421,-6.415,,,,,,,,,,,,,-35.1817,-1186.5661,-7.0015,-8.35,-1435.0,-6.7966,1.29,3.14,3.1,3.17,3.01,3.1,4119459.0,0.8216700000000001,12716111.0,-11.76,0.853,221721.365058,157424.80746
102,600658,229.5344,441.8482,10.3669,49.0318,550.0,7.2756,-19.555,-29.7401,79.459,48.3014,-47.0588,77.3625,43.6712,59.9972,7.1401,17.7776,19.0476,5.6495,40.8063,21.3012,7.2756,25.5757,0.0,5.9682,0.765,5.27,5.22,5.32,5.16,5.23,3456694.0,0.30902,18146224.0,8.234,0.652,589494.318715,589494.318715
103,603588,77.9866,437.861,15.2574,30.9243,370.0,12.3284,58.5841,139.6439,20.5254,32.1707,-13.0435,11.0449,71.1888,118.788,16.6768,33.4983,-15.5844,12.1288,47.3352,46.6104,17.0286,34.5162,-38.843,11.009,1.091,9.27,9.1,9.35,8.98,9.17,3267954.0,0.4994,29880651.0,31.318,2.766,613851.014358,606607.521642
104,000932,11.1687,435.7792,70.6313,6.5413,398.7255,81.3557,,,,,,,62.7744,,36.7376,1.3384,-334.5805,42.3375,53.602,,56.8382,5.6153,-490.5402,65.8524,4.53,9.0,8.66,9.1,8.62,8.61,59901057.0,1.9865400000000002,528867641.0,6.586,2.286,2714085.0225,2713815.2754
105,603637,63.7887,435.0368,4.0249,14.1558,300.0,4.0249,-51.806999999999995,-44.2756,96.272,61.2585,-65.7895,96.272,-37.7485,-28.9067,91.0045,61.0768,-57.1429,91.0045,-4.0313,-26.4423,87.7181,71.3946,-56.961999999999996,87.7181,2.425,12.25,11.81,12.29,11.81,11.96,1759980.0,4.07177,21197385.0,36.029,2.251,211797.111225,52949.335075
106,300132,64.6789,429.736,22.0018,41.5336,430.30300000000005,22.0018,35.1805,205.9677,9.9475,11.755,206.0345,9.9475,41.3764,223.0389,13.3009,16.8269,222.8522,13.3009,45.5623,189.4368,14.7253,33.0019,189.5047,14.7253,3.579,10.13,9.73,10.23,9.69,9.78,6027968.0,1.9389,60007917.0,41.263,4.961,390936.96,314938.393568
107,300094,20.2533,423.8452,11.264000000000001,25.7346,408.4746,11.264000000000001,78.759,705.5411,7.3906,28.3427,350.0,7.3906,62.6631,78.4625,7.4002,32.4223,75.0,7.4002,56.247,53.423,7.407,27.3174,50.0,7.407,-2.384,6.96,7.18,7.18,6.61,7.13,18123897.0,2.42802,124901277.0,38.667,2.678,545904.55152,519526.949136
108,300346,139.381,421.3608,2.943,6.2071,320.5128,2.7161,61.3627,681.3996,1.8662,2.4714,417.3333,1.9108,65.507,139.2425,1.1323,1.7327,105.6117,1.1211,74.8953,583.7852,2.1579,4.6951,348.6141,2.0348,4.82,12.83,12.15,12.98,12.0,12.24,2283621.0,0.9687700000000001,28414989.0,60.979,1.687,350860.4704,302433.07088
109,600869,22.1003,420.44599999999997,-4.9512,23.7669,498.1132,-6.4968,39.3294,-41.0042,2.5244,9.0234,-51.4056,1.7267,44.1129,-36.8102,4.0466,26.916,-50.7116,1.0065,40.9832,-70.9659,2.1488,38.6112,-82.7457,-0.7093,-0.406,4.91,4.85,4.92,4.75,4.93,2851349.0,0.13090000000000002,13807360.0,213.478,2.067,1089702.198286,1069492.171836
110,002626,79.6298,419.3446,24.5332,11.6406,400.0,25.1203,12.3414,12.4326,62.8787,8.3697,9.0909,63.6843,14.4343,20.5009,9.9373,-8.4023,14.7059,10.1766,25.372,54.9788,14.265999999999998,7.212000000000001,50.9804,14.735,0.061,16.47,16.0,16.6,15.96,16.46,5215572.0,0.8690800000000001,84577864.0,21.39,3.641,1015345.733769,988408.949949
111,002151,91.6356,419.1026,1.5798,19.405,-21.0,0.4588,23.3388,43.1406,0.1787,14.0513,66.6667,0.055999999999999994,27.2003,32.0001,-0.0312,20.1453,36.3636,0.2675,36.3024,91.6272,2.5404,18.7003,90.9091,0.6896,2.45,25.09,24.45,25.25,24.36,24.49,4829741.0,1.8975,120019316.0,119.476,2.976,1287719.699435,638619.882251
112,601003,25.493000000000002,416.2949,70.4045,-4.7839,416.0556,70.4045,55.4549,400.8123,11.352,14.637,401.2987,11.352,60.6423,915.4892,27.2846,10.8448,916.1826,27.2846,55.9345,1247.0792,55.3257,10.8688,1247.9112,55.3257,6.091,7.49,7.14,7.59,7.09,7.06,34330588.0,1.33958,251403321.0,7.254,2.328,1919532.1068,1919532.1068
113,601599,11.2656,415.8717,-3.5993,26.0716,100.0,-2.6214,20.1998,-5.4271,5.034,28.7256,-11.1111,3.6159,15.1702,-9.2551,4.7299,30.8998,-15.3846,3.2473,14.5492,42.7377,-4.0823,25.916999999999998,65.0,-3.1092,0.0,4.02,4.02,4.06,3.88,4.02,7735745.0,0.8861800000000001,30946989.0,12.182,1.38,359415.498408,350917.230468
114,300618,218.6657,412.5171,61.8917,123.0035,141.8182,61.8917,28.531,660.8063,166.1229,66.1374,545.0,166.1229,68.7106,694.6598,,,543.1818,,97.1561,575.0357,198.0205,170.5648,428.3784,198.0205,1.845,114.25,109.98,114.61,108.04,112.18,2800993.0,2.45736,312518440.0,29.22,18.062,2193600.0,1302267.2
115,000717,15.8913,410.4187,511.4822,-6.2578,410.3597,511.4822,96.0206,,779.3077,-8.4281,-383.8266,779.3077,96.6041,,812.2541,-5.8256,-1652.3605,812.2541,86.3488,2381.1339,548.3351,-3.7406,2500.25,548.3351,3.659,6.8,6.62,6.85,6.56,6.56,37387075.0,1.54523,251370842.0,6.538,4.294,1645276.5988,1645271.4478
116,300472,145.0853,405.8269,215.3321,207.6759,350.0,209.1936,90.0179,32.6359,4.0544,17.9518,0.0,3.8073,63.3658,15.3816,3.9242,5.5183,0.0,3.7629,38.2382,41.8405,120.0681,158.5668,10.5263,114.1407,6.08,19.54,18.58,19.76,18.09,18.42,683720.0,0.9552100000000001,12886099.0,93.048,2.175,258993.991022,139862.954764
117,603595,210.9553,402.6957,205.4162,190.0815,273.913,205.4162,91.5058,130.3906,,,129.6296,,89.84200000000001,130.8176,,,116.0,,119.0038,173.2745,189.6333,162.0339,138.8235,189.6333,3.93,72.19,69.0,72.97,68.32,69.46,729295.0,2.91718,51369641.0,35.562,8.954,736453.504,180475.0
118,300437,165.0693,402.3196,19.1199,107.3562,454.2373,4.9696,49.6454,91.345,185.4372,223.6117,44.4568,177.0763,44.7775,103.2152,-3.9404,25.2291,55.3957,-3.9404,75.6851,163.2157,18.1922,106.7802,125.9582,1.4211,3.956,16.03,15.53,16.1,15.32,15.42,1161250.0,0.9131900000000001,18231864.0,30.898,2.806,349970.109895,203844.637395
119,300398,226.6374,401.1422,150.7946,145.3339,325.0,153.8083,27.6515,-30.1323,10.222000000000001,22.1612,-80.0,6.08,64.0814,-4.2787,11.4611,210.5718,-72.54899999999999,7.2771,109.7911,29.7051,152.2642,156.0852,-58.4615,145.965,2.397,18.8,18.15,18.81,18.01,18.36,2784682.0,0.76502,51266895.0,69.63,4.024,802272.34116,684320.0
120,000825,7.5899,400.5475,22.8753,0.3216,357.1429,24.5754,31.5229,178.674,5.9915,-0.5653,145.283,6.7809,25.5682,174.8161,9.7974,-4.3511,156.0811,10.6678,19.4782,327.5502,18.1995,2.6308,303.4826,19.8653,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.398,1.205,3417748.6776,1247737.2036
121,600685,-27.4272,398.6921,61.7194,-3.0474,31.5385,12.267000000000001,-8.296,18.6829,14.1145,-14.7676,18.7023,0.5698,-9.2469,-1520.4029,13.0426,-12.525,-2914.8936,-1.3713,-4.4379,16.0933,14.7476,-4.5623,23.2143,0.645,2.981,12.78,12.39,12.86,12.3,12.41,4906685.0,0.59733,61573500.0,205.797,1.552,1806461.151084,1049794.161318
122,002639,26.1666,394.7868,-1.8335,4.1252,57.8947,-1.6783,17.8663,369.5405,1.1008,3.4085,344.4444,1.4091,-3.1117,-27.8753,0.6459999999999999,13.6434,-32.9167,0.7968,15.4601,-314.3592,-2.8674,4.5764,-280.0,-2.7435,-0.923,6.44,6.45,6.55,6.36,6.5,2037321.0,0.46006,13119542.0,-71.556,1.94,434102.861948,285185.500432
123,600641,250.9543,387.769,43.7278,13.4992,387.70599999999996,43.7278,106.8361,2269.2716,48.7309,8.3102,2424.7742,54.8113,15.068,620.1497,49.1441,9.937999999999999,634.8924,49.1441,-34.2535,135.0496,34.5904,13.41,136.4677,34.5904,0.0,12.18,0.0,0.0,0.0,12.18,0.0,0.0,0.0,5.78,1.524,981901.355064,981901.355064
124,002587,172.7603,386.9842,15.228,42.8662,211.1111,13.9827,148.5311,116.22200000000001,71.8804,97.9414,107.0151,69.9335,134.1957,45.9989,67.6609,98.5826,16.0455,65.6184,127.7773,50.5616,29.0929,41.9728,-4.3478,27.5938,2.062,5.94,5.79,5.98,5.75,5.82,5281900.0,1.34375,31007167.0,27.0,3.063,363061.611396,233484.819084
125,300300,44.5889,379.8312,-0.7374,-5.5511,401.2531,-0.1699,-35.7248,80.0504,2.5728,7.07,62.7036,2.4231,-20.0582,-5.2355,1.3476,7.386,-11.3889,1.2143,-5.7001,114.9611,-1.9314,-3.6814,105.5556,-1.5383,1.265,16.81,16.11,16.96,15.62,16.6,6156423.0,1.60606,100621153.0,90.865,3.5220000000000002,772240.836596,644369.9974
126,000155,45.355,378.3352,31.908,140.2183,200.0,7.2617,947.9711,-72.8914,,505.3242,-90.7692,-350.5558,374.6274,-34.7578,,489.4635,-80.0,-349.6789,259.1443,-55.9088,28.8148,130.5792,-85.9459,5.7367,0.497,6.07,6.06,6.15,5.8,6.04,18427266.0,1.9662000000000002,110554374.0,23.346,2.496,770890.0,568880.4
127,600727,-13.0457,377.0276,8.7606,4.7907,600.0,8.7606,4.7504,108.8575,4.0333,0.5362,100.0,4.0333,8.7785,147.5276,5.2432,2.7312,160.0,5.2432,18.3645,160.1215,7.0151,-1.6089,144.4444,7.0151,2.247,7.28,7.18,7.35,7.07,7.12,2539657.0,0.7237,18244077.0,33.091,2.155,255518.249896,255474.569896
128,600876,217.105,374.4295,1.5563,142.0061,236.3636,1.5563,,,,,,,,,,,,,-6.3884,78.6032,6.8549,1.195,78.0822,6.8549,1.329,14.49,13.81,14.58,13.81,14.3,1659620.0,0.6340100000000001,23720565.0,371.538,14.331,811146.419559,379300.201875
129,300200,75.2322,369.22900000000004,87.5892,99.0071,300.0,87.5892,41.5548,-52.5763,87.3606,160.7522,-61.1399,87.3606,61.7738,-7.6374,87.7032,104.6864,-13.9267,87.7032,61.7547,-23.798000000000002,85.9197,98.0841,-33.3333,85.9197,2.88,7.86,7.67,7.9,7.63,7.64,1348001.0,0.6649900000000001,10488706.0,43.667,1.387,204871.820406,159330.339816
130,002113,263.0191,369.1449,182.5789,186.388,290.0,182.5789,153.8831,24.7009,7.4022,-1.5883,-76.5979,7.4022,55.8501,-39.8715,5.4843,-3.2609,-42.4569,5.4843,56.9906,-90.0451,181.5461,184.8688,-90.5405,181.5461,0.0,0.0,0.0,0.0,0.0,5.78,0.0,0.0,0.0,825.714,1.933,885896.51354,465248.612888
131,000880,41.2178,365.4891,2.3195,15.0662,341.1765,2.8676,6.7191,37.6972,2.0339,0.7612,42.3488,2.0556,10.9611,34.4349,2.0979,3.748,38.5126,2.1231,13.3109,14.6885,1.7776,15.2837,28.5714,2.0822,1.609,7.58,7.46,7.7,7.23,7.46,1166601.0,0.8632900000000001,8749302.0,84.222,1.554,209284.179,102432.33
132,600173,348.4808,364.11400000000003,27.9149,33.9222,302.1739,19.833,2.9939999999999998,81.4933,5.1643,13.1261,80.8824,5.1496,20.7635,283.402,18.0491,32.7636,266.4286,12.3447,11.0686,338.9639,21.8448,40.0298,290.1168,14.7283,0.68,4.44,4.41,4.5,4.32,4.41,3123106.0,0.43074,13797075.0,10.226,1.581,323097.67224,321925.51224
133,002579,22.4594,361.3247,3.8435,24.0513,400.0,3.8435,47.8893,-93.8833,29.775,27.5469,-96.1538,29.775,41.4636,-91.5445,30.2888,18.2299,-92.5926,30.2888,35.5539,-78.6052,0.9919,6.0465,-80.6452,0.9919,6.053,8.41,7.93,8.6,7.93,7.93,2429435.0,0.6893300000000001,20033998.0,140.167,3.135,318148.9544,296397.831636
134,300348,22.3906,357.4469,8.9577,10.2446,290.0,9.1369,52.4948,197.9528,40.3389,18.4958,211.215,40.0924,41.6106,-53.8403,31.4409,21.7883,-54.2674,31.1657,35.1629,-15.3634,32.2973,26.9278,-16.6667,32.7402,3.798,24.87,24.15,25.13,24.15,23.96,4505339.0,2.4196,110912714.0,81.809,6.899,799614.634302,463083.789555
135,000818,29.7122,356.3091,16.5935,47.4809,349.1726,14.1053,35.5817,577.1001,8.446,6.7453,473.3766,8.7155,31.2217,197.2872,9.3752,11.8108,183.5796,9.6256,30.5233,135.0802,12.3309,42.635,125.1978,9.953,1.844,11.6,11.32,11.64,11.1,11.39,5771279.0,0.8360400000000001,66040347.0,31.351,3.057,802537.3,800763.283
136,000632,92.3471,354.3046,4.8146,-8.0638,278.4615,2.6035,-4.7976,-64.8647,1.7722,3.2636,44.0,1.4302,26.1603,-75.0284,1.6746,9.1236,38.7097,1.3575,35.4187,53.6903,4.2315,4.3027,48.0337,1.933,-2.791,5.92,5.82,5.97,5.6,6.09,8316519.0,1.7866300000000002,48096631.0,112.334,2.15,275587.58544,275567.330752
137,300318,54.0193,353.3424,-25.0567,-1.6278,441.1765,-22.7598,-1.4576,-29.0684,5.6533,19.6224,27.3333,3.109,9.2813,-28.0075,5.247000000000001,23.1962,3.9526,2.7488,9.827,-1.8659,5.8547,30.7104,64.1379,3.8644,2.128,4.8,4.7,4.82,4.6,4.7,1904376.0,0.33393,9071621.0,100.84,3.594,394276.86912,273742.89744
138,000819,11.7987,351.9853,-2.8013,-3.2733,191.6667,-2.4834,-12.0835,-151.3956,-2.1621,-1.5337,-130.1587,0.0333,6.8485,-86.9867,-2.5384,0.9004,-80.5556,-0.5176,16.5458,-208.6449,-3.7622,-0.8898,-130.7692,-3.4473,2.931,8.78,8.55,8.86,8.55,8.53,1904754.0,0.70203,16625628.0,-243.889,3.465,238234.8518,238219.322614
139,600805,48.2866,351.5808,-5.0404,5.1545,380.0,-6.9014,-3.6059,-64.3601,1.8815,-0.7191,-89.4737,2.4772,-1.2523,-416.6231,-2.9773,4.7327,-426.0,-2.7386,-1.5268,-332.9791,-5.3607,-1.6223,-353.8462,-7.1706,0.622,4.85,4.85,4.86,4.73,4.82,4387655.0,0.51603,21116279.0,-14.697,0.673,412683.82959,412383.55348
140,002279,106.4447,350.95300000000003,27.0789,78.0435,-2.7778,20.7649,37.992,510.6487,25.0377,69.7438,143.8356,19.986,42.0776,151.5004,28.5988,68.4809,46.6619,23.1232,50.8309,62.7156,26.5737,68.3824,7.7781,20.8087,1.94,9.46,9.3,9.5,9.17,9.28,5445247.0,0.93888,50894991.0,21.742,2.727,672073.002788,548651.782712
141,000980,917.6814,350.8406,672.2175,696.717,16.6667,674.9848,626.4533,501.6096,561.3152,745.5746,71.4286,563.4696,831.1349,989.1788,661.6923,867.4628,312.5,664.2801,1128.4802,1204.2675,676.8705,706.4837,346.3125,679.675,1.58,7.07,7.1,7.1,6.93,6.96,5470500.0,0.5043,38396227.0,9.901,0.85,1440676.721253,766927.740768
142,600596,43.7243,345.9266,15.4989,12.1378,300.1088,16.3382,5.1573,,8.9785,11.1337,-1313.6719,9.7,9.6753,4262.5612,9.3025,8.667,-1910.7527,10.0053,6.9678,501.5709,10.5924,13.3324,573.8179,11.8098,4.805,17.45,16.66,17.6,16.61,16.65,32051439.0,4.71911,547793845.0,22.677,2.589,1232012.984585,1185177.184585
144,000975,760.7538,340.5031,103.8512,129.9003,369.7143,117.9234,32.4015,16.9795,6.132999999999999,8.4074,17.4603,6.6836,69.4047,39.9294,7.3029,9.1,39.9736,7.7505,94.60700000000001,46.9471,7.8353,10.5225,48.0551,8.3523,0.796,10.13,10.03,10.18,9.92,10.05,5877232.0,0.4783,59112734.0,33.688,1.7309999999999999,2009156.896611,1244761.256325
145,300226,31.8015,337.9876,101.6818,52.118,246.6125,66.6408,90.6714,68.087,16.5555,119.6636,64.4087,37.0863,92.24799999999999,116.2812,7.0996,114.7106,108.8322,10.5938,78.53399999999999,127.2606,100.3001,77.1935,115.6205,65.2,-1.297,54.04,53.82,55.62,50.1,54.75,2509973.0,1.6642800000000002,133378663.0,178.763,10.166,860469.7332,814998.61282
146,300559,134.346,335.7584,18.1335,26.4676,314.6341,11.5865,-3.7722,-20.7421,120.0299,104.7324,-40.4909,120.0299,-5.8303,-0.605,130.0026,117.7125,-25.3784,117.7488,15.9864,23.8505,16.8607,17.4813,-6.2155,10.3367,-0.039,25.91,26.01,26.6,24.2,25.92,717394.0,0.9410100000000001,18226685.0,25.402,2.918,361508.2386,197529.732761
147,300205,-12.5332,335.6695,10.9677,14.1095,56.7742,10.777999999999999,31.1063,-16.1685,3.2789,4.8078,-16.0976,4.1504,25.3919,11.5783,4.6205,8.6667,7.1129999999999995,5.9165,18.9724,153.6937,9.7838,10.5438,13.6364,10.6477,2.107,7.27,7.06,7.29,7.02,7.12,2928194.0,0.6873900000000001,21021743.0,138.476,2.534,312650.712,309693.848876
148,002430,22.53,333.6931,36.6688,4.3353,220.0,39.6117,32.5085,,-4.5969,4.8137,-271.4286,-3.2414,30.4852,,23.7313,11.9158,-241.1765,28.8189,30.4853,,34.2307,11.8574,-220.5882,37.1431,1.56,14.32,14.2,14.49,13.7,14.1,5042607.0,0.60772,71020033.0,34.927,2.891,1381312.608664,1188215.11712
156,002176,118.3456,330.7189,13.7315,36.0067,333.3333,11.9071,-22.7691,-43.3451,-18.4858,-9.9813,-50.0,-18.637,-7.4955,19.6334,-14.4502,-7.3311,16.6667,-16.4586,12.7524,39.868,10.2314,18.6141,35.7143,8.2955,1.772,9.19,9.04,9.26,8.83,9.03,18890491.0,1.30959,171220225.0,48.368,3.199,1350178.360928,1325635.042397
157,300122,416.7305,330.4433,23.8455,79.3488,305.75,23.8455,142.0095,1326.9631,7.0487,21.3177,1000.0,7.0487,181.4643,4118.6621,11.821,33.2731,4145.2381,11.821,201.06,1229.2474,16.5106,51.5388,1250.0,16.5106,6.253,45.88,43.61,46.06,42.6,43.18,12648861.0,1.4552800000000001,559869814.0,169.926,22.961,7340800.0,3987747.4867
158,600777,1551.6539,327.85900000000004,141.9907,239.835,155.102,141.9907,17.3556,,-1.3496,-13.2733,-125.0,-0.9901,270.3247,,146.7801,207.8897,-137.5,146.7801,526.2819,,148.4782,227.2532,-246.1378,148.4782,-6.965,1.87,1.93,1.96,1.81,2.01,120385839.0,5.06545,222310738.0,26.714,0.962,1271692.719275,444425.78202
159,300467,319.181,325.5094,466.7579,354.0928,155.5556,456.3554,12.3891,79.8979,17.6213,-2.5526,50.0,21.4417,21.7573,75.8646,13.2455,1.3229,36.3636,15.8346,76.069,389.63599999999997,469.0242,379.222,154.1667,461.5031,0.653,30.85,33.0,33.0,30.3,30.65,1115468.0,0.9590000000000001,34575756.0,50.574,2.266,699095.888265,358835.350515
160,000603,483.9284,324.716,18.4082,17.0265,400.0,15.6459,17.7037,15.5141,86.9216,48.8267,-13.3333,89.3475,67.9175,14.2159,-1.3642,5.7283,-7.6923,-5.252999999999999,59.6809,21.5172,-1.3125,11.5627,46.4286,-3.0803,0.0,0.0,0.0,0.0,0.0,10.83,0.0,0.0,0.0,26.415,2.983,747236.801718,444838.867791
161,600260,12.2199,320.5219,58.3832,29.1804,258.3333,63.3718,105.1026,315.6348,47.9214,56.0274,308.3333,49.4745,104.4352,320.9258,51.2465,40.1196,352.9412,53.9724,79.7768,227.6046,52.4235,33.8911,295.1701,57.5242,2.864,27.3,26.3,27.39,26.04,26.54,5982924.0,0.9922000000000001,159248971.0,25.278,3.868,1935156.46779,1646182.92111
162,002898,108.3173,319.2806,,,212.5,,,,,,,,40.3234,3.2097,,,-23.6842,,42.3637,5.3166,143.13,133.966,-2.7821,143.13,1.506,20.89,20.9,21.19,20.31,20.58,2825961.0,7.0649,58926401.0,42.1,5.354,334240.0,83560.0
